BMS老化测试详细判定报表

基本信息
通道号,1
货架号,
主机条码,未知主机
测试配方,CA550_Loop_Test_100x
测试开始时间,2026-07-02 17:04:54
测试结束时间,2026-07-02 17:10:59
测试总判定,PASS

详细判定数据
测试项名称,单位,下限,上限,测量值,判定结果,执行时间(秒),记录时间
Cycle 89 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.40,2026-07-02 17:10:19
Cycle 89 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:10:19
Cycle 90 - 输出 1.5V,V,1.4,1.6,1.5,PASS,2.02,2026-07-02 17:10:21
Cycle 90 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.29,2026-07-02 17:10:22
Cycle 90 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:10:23
Cycle 91 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.09,2026-07-02 17:10:24
Cycle 91 - 输出 3.3V,V,3.2,3.4,3.3,PASS,2.08,2026-07-02 17:10:26
Cycle 91 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.62,2026-07-02 17:10:27
Cycle 92 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.10,2026-07-02 17:10:28
Cycle 92 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.18,2026-07-02 17:10:29
Cycle 92 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.62,2026-07-02 17:10:30
Cycle 93 - 输出 1.5V,V,1.4,1.6,1.5,PASS,2.02,2026-07-02 17:10:32
Cycle 93 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.13,2026-07-02 17:10:33
Cycle 93 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:10:34
Cycle 94 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.97,2026-07-02 17:10:35
Cycle 94 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.11,2026-07-02 17:10:37
Cycle 94 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:10:37
Cycle 95 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.87,2026-07-02 17:10:39
Cycle 95 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.28,2026-07-02 17:10:40
Cycle 95 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:10:41
Cycle 96 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.07,2026-07-02 17:10:42
Cycle 96 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.13,2026-07-02 17:10:43
Cycle 96 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.62,2026-07-02 17:10:44
Cycle 97 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.10,2026-07-02 17:10:45
Cycle 97 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.12,2026-07-02 17:10:46
Cycle 97 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:10:47
Cycle 98 - 输出 1.5V,V,1.4,1.6,1.5,PASS,2.00,2026-07-02 17:10:49
Cycle 98 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.29,2026-07-02 17:10:50
Cycle 98 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:10:51
Cycle 99 - 输出 1.5V,V,1.4,1.6,1.5,PASS,2.02,2026-07-02 17:10:53
Cycle 99 - 输出 3.3V,V,3.2,3.4,3.3,PASS,2.08,2026-07-02 17:10:55
Cycle 99 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:10:55
Cycle 100 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.07,2026-07-02 17:10:56
Cycle 100 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.90,2026-07-02 17:10:58
Cycle 100 - 输出关闭,V,-0.1,0.1,0.0,PASS,0.61,2026-07-02 17:10:59
