BMS老化测试详细判定报表

基本信息
通道号,1
货架号,
主机条码,未知主机
测试配方,CA550_Loop_Test_100x
测试开始时间,2026-07-03 08:58:06
测试结束时间,2026-07-03 09:04:48
测试总判定,PASS

详细判定数据
测试项名称,单位,下限,上限,测量值,判定结果,执行时间(秒),记录时间
Cycle 89 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.52,2026-07-03 09:04:03
Cycle 89 - 输出关闭,V,-0.1,0.1,0.0,PASS,1.01,2026-07-03 09:04:04
Cycle 90 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.46,2026-07-03 09:04:05
Cycle 90 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.55,2026-07-03 09:04:07
Cycle 90 - 输出关闭,V,-0.1,0.1,0.0,PASS,1.01,2026-07-03 09:04:08
Cycle 91 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.45,2026-07-03 09:04:09
Cycle 91 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.51,2026-07-03 09:04:11
Cycle 91 - 输出关闭,V,-0.1,0.1,0.0,PASS,1.03,2026-07-03 09:04:12
Cycle 92 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.45,2026-07-03 09:04:13
Cycle 92 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.51,2026-07-03 09:04:15
Cycle 92 - 输出关闭,V,-0.1,0.1,0.0,PASS,1.02,2026-07-03 09:04:16
Cycle 93 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.47,2026-07-03 09:04:17
Cycle 93 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.55,2026-07-03 09:04:19
Cycle 93 - 输出关闭,V,-0.1,0.1,0.0,PASS,1.01,2026-07-03 09:04:20
Cycle 94 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.45,2026-07-03 09:04:21
Cycle 94 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.51,2026-07-03 09:04:23
Cycle 94 - 输出关闭,V,-0.1,0.1,0.0,PASS,1.02,2026-07-03 09:04:24
Cycle 95 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.46,2026-07-03 09:04:25
Cycle 95 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.52,2026-07-03 09:04:27
Cycle 95 - 输出关闭,V,-0.1,0.1,0.0,PASS,1.01,2026-07-03 09:04:28
Cycle 96 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.46,2026-07-03 09:04:29
Cycle 96 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.54,2026-07-03 09:04:31
Cycle 96 - 输出关闭,V,-0.1,0.1,0.0,PASS,1.01,2026-07-03 09:04:32
Cycle 97 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.45,2026-07-03 09:04:33
Cycle 97 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.51,2026-07-03 09:04:35
Cycle 97 - 输出关闭,V,-0.1,0.1,0.0,PASS,1.02,2026-07-03 09:04:36
Cycle 98 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.45,2026-07-03 09:04:37
Cycle 98 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.53,2026-07-03 09:04:39
Cycle 98 - 输出关闭,V,-0.1,0.1,0.0,PASS,1.01,2026-07-03 09:04:40
Cycle 99 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.46,2026-07-03 09:04:41
Cycle 99 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.55,2026-07-03 09:04:43
Cycle 99 - 输出关闭,V,-0.1,0.1,0.0,PASS,1.01,2026-07-03 09:04:44
Cycle 100 - 输出 1.5V,V,1.4,1.6,1.5,PASS,1.45,2026-07-03 09:04:45
Cycle 100 - 输出 3.3V,V,3.2,3.4,3.3,PASS,1.51,2026-07-03 09:04:47
Cycle 100 - 输出关闭,V,-0.1,0.1,0.0,PASS,1.01,2026-07-03 09:04:48
